molecule_chembl_id,canonical_smiles,standard_value,standard_value_M,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL553535,Cl.N=C(NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,16.0,1.6e-08,7.795880017344075,363.97700000000015,4.459770000000004,3,1
CHEMBL539360,Cl.N=C(Nc1ccccc1/C=C/c1ccccc1)NC12CC3CC(CC(C3)C1)C2,345.0,3.450000000000001e-07,6.462180904926726,407.9890000000003,6.183870000000006,3,1
CHEMBL314469,NC1=Nc2ccccc2CN1c1ccccc1,4100.0,4.1000000000000006e-06,5.3872161432802645,223.27899999999997,2.6530000000000014,1,3
CHEMBL312806,C1CCC(NC(=NC2CC2)NC2CCCCC2)CC1,513.0,5.13e-07,6.289882634888183,263.429,3.349400000000002,2,1
CHEMBL79665,Cc1ccccc1/N=C(\N)NC1CC2CCC1(C)C2(C)C,25.0,2.5e-08,7.602059991327962,285.435,3.7456200000000033,2,1
CHEMBL543123,Br.NC1=NCCN1c1ccccc1,3500.0,3.5000000000000004e-06,5.455931955649724,242.12,1.3992000000000002,1,3
CHEMBL543602,Cl.N=C(Nc1ccccc1/C=C/c1ccccc1)NC1C2CC3CC(C2)CC1C3,370.0,3.7e-07,6.431798275933005,407.98900000000026,6.039770000000006,3,1
CHEMBL545011,Cl.N=C(NC1CC2CCC1C2)NC1CC2CCC1C2,16.0,1.6e-08,7.795880017344075,283.84700000000004,2.899370000000001,3,1
CHEMBL311074,NC1=Nc2cccc3cccc(c23)N1,10000.0,1e-05,5.0,183.21399999999997,2.2115,2,3
CHEMBL553896,Cl.N=C(Nc1ccccc1I)NC12CC3CC(CC(C3)C1)C2,6.0,6.000000000000001e-09,8.221848749616356,431.7490000000003,4.618070000000003,3,1
CHEMBL540291,Cc1ccccc1/N=C(\N)NC12CC3CC(C)(CC(C)(C3)C1)C2.Cl,15.0,1.5000000000000002e-08,7.823908740944319,347.934,4.701620000000005,2,1
CHEMBL79616,N=C(N)N(c1ccccc1)c1ccccc1,100000.0,0.0001,4.0,211.268,2.7181700000000006,2,1
CHEMBL554972,Br.N=C(NC1CC2CCC1C2)NC1CC2CCC1C2,22.0,2.2000000000000002e-08,7.657577319177793,328.2980000000002,3.0554700000000015,3,1
CHEMBL81773,Cc1ccccc1/N=C(\N)NC1CC2CCC1C2,7.7,7.700000000000001e-09,8.113509274827518,243.35399999999996,2.7194200000000013,2,1
CHEMBL81867,N=C(NC1CCCCC1)NC1CCCCC1,71.0,7.1e-08,7.1487416512809245,223.36399999999998,2.7657700000000007,3,1
CHEMBL79186,Cc1ccccc1/N=C(/N)Nc1ccccc1I,21.0,2.1000000000000003e-08,7.67778070526608,351.19100000000003,3.6579200000000016,2,1
CHEMBL81835,Cc1ccccc1/N=C(\N)NC12CC3CC(CC(C3)C1)C2,8.0,8e-09,8.096910013008056,283.41900000000004,3.499620000000003,2,1
CHEMBL545471,Br.CNC(=N)NC,100000.0,0.0001,4.0,168.038,-0.062130000000000185,3,1
CHEMBL78637,Cc1ccccc1/N=C(/N)Nc1c(C)cccc1C,70.0,7e-08,7.154901959985743,253.349,3.670160000000002,2,1
CHEMBL78585,Cc1ccccc1/N=C(/N)Nc1ccccc1N,463.0,4.63e-07,6.334419008982047,240.31,2.6355200000000005,3,2
CHEMBL543597,Cl.N=C(NC1CCCCC1)NC12CC3CC(CC(C3)C1)C2,13.0,1.3e-08,7.886056647693163,311.9010000000001,3.8236700000000026,3,1
CHEMBL78356,Cc1cc(N)ccc1/N=C(/N)Nc1cccc(O)c1,962.0,9.62e-07,6.016824927962187,256.309,2.34112,4,3
CHEMBL79165,Cc1cc(N)ccc1NC(=N)Nc1ccc(N)cc1C,7150.0,7.15e-06,5.145693958198919,269.35200000000003,2.92661,5,3
CHEMBL78928,N=C(Nc1ccccc1I)Nc1ccccc1/C=C/c1ccccc1,1200.0,1.2000000000000002e-06,5.920818753952375,439.30000000000007,5.920370000000004,3,1
CHEMBL553536,CC(=O)[C@H]1CCC2C3CC=C4CC(/N=C(\N)Nc5ccccc5C)CC[C@]4(C)C3CC[C@@]21C.Cl,250.0,2.5000000000000004e-07,6.6020599913279625,484.1280000000003,6.680020000000008,2,2
CHEMBL81461,Cc1ccccc1/N=C(\N)NC1C2CC3CC(C2)CC1C3,6.0,6.000000000000001e-09,8.221848749616356,283.41900000000004,3.355520000000002,2,1
CHEMBL543839,Cl.N=C(NC1C2CC3CC(C2)CC1C3)NC1C2CC3CC(C2)CC1C3,203.0,2.03e-07,6.692503962086787,363.9770000000002,4.1715700000000036,3,1
CHEMBL557002,CC12CC3CC(C)(C1)CC(/N=C(\N)Nc1ccccc1/C=C/c1ccccc1)(C3)C2.Cl,970.0,9.7e-07,6.013228265733755,436.0430000000002,6.754400000000007,2,1
CHEMBL556021,CC(C)(C)/N=C(\N)Nc1ccccc1I.Cl,21.1,2.1100000000000004e-08,7.675717544702307,353.63500000000005,3.2381000000000015,2,1
CHEMBL541828,Cc1cc([N+](=O)[O-])ccc1NC(=N)Nc1ccc([N+](=O)[O-])cc1C.Cl,760.0,7.6e-07,6.119186407719209,365.7770000000001,4.000410000000002,3,5
CHEMBL79436,Cc1cc(Br)ccc1NC(=N)Nc1ccc(Br)cc1C,37.0,3.7e-08,7.431798275933005,397.11400000000015,5.287210000000002,3,1
CHEMBL310668,NC1=Nc2ccccc2-c2ccccc2N1,10000.0,1e-05,5.0,209.25199999999998,2.7253000000000007,2,3
CHEMBL556617,Cl.N=C(Nc1ccccc1/C=C/c1c(F)c(F)c(F)c(F)c1F)NC12CC3CC(CC(C3)C1)C2,245.0,2.4500000000000004e-07,6.610833915635467,497.9390000000003,6.879370000000004,3,1
CHEMBL80081,CCCCNC(=N)NCCCC,750.0,7.5e-07,6.1249387366083,171.28799999999995,1.7005699999999997,3,1
CHEMBL553347,Cl.N=C(Nc1ccccc1I)NC1C2CC3CC(C2)CC1C3,5.2,5.2e-09,8.2839966563652,431.74900000000025,4.473970000000003,3,1
CHEMBL415077,N=C(Nc1ccccc1-c1ccccc1)NC12CC3CC(CC(C3)C1)C2,300.0,3.0000000000000004e-07,6.522878745280337,345.49000000000024,5.258670000000004,3,1
CHEMBL544537,Cc1ccccc1N/C(N)=N/C1CC[C@@]2(C)C(=CCC3C2CC[C@@]2(C)C3CC[C@@H]2C(C)CCCC(C)C)C1.Cl,10000.0,1e-05,5.0,554.3070000000004,9.55342,2,1
CHEMBL312318,Cc1cccc(C)c1NC(=N)Nc1c(C)cccc1C,90.0,9.000000000000001e-08,7.045757490560675,267.37600000000003,4.379050000000002,3,1
CHEMBL115249,CCOc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,2170.0,2.17e-06,5.663540266151471,396.5310000000001,4.014800000000004,0,4
CHEMBL326263,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,702.0,7.02e-07,6.153662887870195,503.59300000000013,5.745480000000006,0,4
CHEMBL275707,C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,1480.0,1.48e-06,5.8297382846050425,321.46800000000013,3.866800000000003,1,3
CHEMBL336706,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCN=C=S,949.0,9.49e-07,6.022733787572707,406.5990000000003,4.682000000000005,0,5
CHEMBL113956,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,482.0,4.82e-07,6.31695296176115,521.6520000000003,5.845500000000006,1,3
CHEMBL115280,O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,1250.0,1.25e-06,5.903089986991944,413.52100000000013,4.407400000000004,1,4
CHEMBL138438,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCCCCN=C=S,707.0,7.070000000000001e-07,6.150580586203101,462.70700000000045,6.242400000000007,0,5
CHEMBL114280,Oc1nc2ccccc2n1CCCNCc1cc2c(cc1Cl)OCO2,328.0,3.28e-07,6.484126156288321,359.813,3.3039000000000014,2,6
CHEMBL115652,O=C1NCN(c2ccccc2)C12CCN(Cc1cc3c(cc1Cl)OCO3)CC2,581.0,5.81e-07,6.235823867609669,399.87800000000016,2.997200000000001,1,5
CHEMBL336707,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCN=C=S,1830.0,1.83e-06,5.73754891026957,420.6260000000003,5.072100000000005,0,5
CHEMBL2112760,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1C,897.0,8.97e-07,6.047207556955908,335.4950000000002,4.209000000000004,0,3
CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,3.9,3.9e-09,8.4089353929735,325.45200000000006,3.7688000000000033,2,3
CHEMBL122334,O=C1CNC(=O)N1,62.0,6.2e-08,7.207608310501746,100.077,-1.1742,2,2
CHEMBL121919,c1cc2c(cn1)CCCC2,56.0,5.600000000000001e-08,7.251811972993799,133.194,1.9604000000000001,0,1
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,851.14,8.5114e-07,6.069998998990925,309.33099999999996,4.435000000000003,1,2
CHEMBL267930,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,954.99,9.5499e-07,6.020001176026261,395.47800000000007,3.217100000000001,1,4
CHEMBL317029,CN(C)C1Cc2cc(Cl)c(O)cc2C(c2ccccc2)C1,0.7079,7.079e-10,9.15002808767115,301.81700000000006,4.053900000000003,1,2
CHEMBL134109,CCCN(C)C1Cc2ccccc2C(c2ccccc2)C1,4.467,4.4669999999999996e-09,8.349984047528162,279.427,4.475100000000005,0,1
CHEMBL320435,CN(C)C1CCc2ccccc2C1c1ccccc1,954.99,9.5499e-07,6.020001176026261,251.37300000000002,3.694900000000003,0,1
CHEMBL143612,c1ccc(C(OCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)c2ccccc2)cc1,10000.0,1e-05,5.0,506.69000000000017,6.216400000000007,0,4
CHEMBL140104,c1ccc(CCCNCCCCNCCOC(c2ccccc2)c2ccccc2)cc1,1050.0,1.05e-06,5.978810700930062,416.60900000000004,5.384800000000006,2,3
CHEMBL142522,c1ccc(C(OCCN2CCNCC2)c2ccccc2)cc1,1480.0,1.48e-06,5.8297382846050425,296.414,2.697800000000001,1,3
CHEMBL51,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1.0,1e-09,9.0,395.43400000000014,2.423800000000001,1,5
CHEMBL105645,CN(C)C1Cc2cc(O)c(O)cc2C(c2ccccc2)C1,6.166,6.166e-09,8.20999647960951,283.37100000000004,3.1061000000000023,2,3
CHEMBL104622,CN(C)C1CCc2ccccc2C(c2ccccc2)C1,85.11,8.511e-08,7.070019409484486,265.40000000000003,4.0850000000000035,0,1
CHEMBL140054,C[C@@H]1CN(CCOC(c2ccccc2)c2ccccc2)[C@@H](C)CN1CCCc1ccccc1,8.6,8.600000000000001e-09,8.065501548756432,442.6470000000003,5.8200000000000065,0,3
CHEMBL143407,C[C@@H]1CN(CCCc2ccccc2)[C@@H](C)CN1,8.5,8.5e-09,8.070581074285707,232.371,2.3014,1,2
CHEMBL415284,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,735.0,7.350000000000001e-07,6.133712660915805,311.3810000000001,1.7542999999999997,2,4
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,234.42,2.3442e-07,6.630005338391572,284.74600000000004,2.6092000000000004,1,3
CHEMBL142617,Fc1ccc(C(OCCN2CCNCC2)c2ccc(F)cc2)cc1,965.0,9.65e-07,6.015472686656207,332.394,2.9760000000000018,1,3
CHEMBL348432,C[C@@H]1CN(CCCc2ccccc2)[C@@H](C)CN1CCCc1ccccc1,8.5,8.5e-09,8.070581074285707,350.5500000000001,4.646600000000005,0,2
CHEMBL279676,c1csc(C2(N3CCCCC3)CCCCC2)c1,2060.0,2.06e-06,5.686132779630847,249.42299999999992,4.393400000000004,0,2
CHEMBL104945,CN(C)C1Cc2ccccc2C(c2ccccc2)C1,0.5248,5.248000000000001e-10,9.280006173632396,251.373,3.694900000000003,0,1
CHEMBL42055,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,14.79,1.479e-08,7.830031826003108,434.52700000000016,4.601700000000005,1,4
CHEMBL597,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,549.54,5.4954e-07,6.260000690598032,281.35900000000004,2.840420000000001,2,4
CHEMBL62,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,389.05,3.890500000000001e-07,6.409994580348671,287.79,3.6654000000000027,1,2
CHEMBL346409,c1ccc(CCCN2CCN(CCCc3ccccc3)CC2)cc1,0.5,5e-10,9.30102999566398,322.4960000000001,3.869600000000003,0,2
CHEMBL142518,C[C@@H]1CN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)[C@@H](C)CN1,65.0,6.5e-08,7.187086643357144,360.4480000000001,3.753000000000003,1,3
CHEMBL134215,CCCN(CCC)C1Cc2ccccc2C(c2ccccc2)C1,12.88,1.2880000000000002e-08,7.890084136976206,307.48100000000005,5.255300000000005,0,1
CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,10000.0,1e-05,5.0,267.328,2.8499000000000025,2,3
CHEMBL3,CN1CCC[C@H]1c1cccnc1,10000.0,1e-05,5.0,162.236,1.8483,0,2
CHEMBL133847,CCCNC1Cc2ccccc2C(c2ccccc2)C1,58.88,5.8880000000000015e-08,7.230032198670558,265.40000000000003,4.132900000000003,1,1
CHEMBL142041,CN(CCCc1ccccc1)CCN(C)CCOC(c1ccccc1)c1ccccc1,34.0,3.4e-08,7.468521082957745,416.60900000000004,5.289000000000006,0,3
CHEMBL80,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,100000.0,0.0001,4.0,327.3800000000001,1.3014,2,5
CHEMBL143846,NCCCCNCCOC(c1ccccc1)c1ccccc1,10000.0,1e-05,5.0,298.43000000000006,3.121100000000002,2,3
CHEMBL54661,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2.239,2.239e-09,8.64994590642097,434.52700000000016,4.601700000000005,1,4
CHEMBL1255588,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,52.48,5.248e-08,7.280006173632396,361.52900000000017,4.844800000000005,1,2
CHEMBL104444,CNC1Cc2ccccc2C(c2ccccc2)C1,79.43,7.943000000000003e-08,7.100015437450609,237.34599999999998,3.3527000000000022,1,1
CHEMBL141876,c1ccc(CCCN2CCCCC(NCCOC(c3ccccc3)c3ccccc3)C2)cc1,78.0,7.800000000000001e-08,7.107905397309519,442.6470000000001,5.869500000000006,1,3
CHEMBL275528,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,868.0,8.680000000000001e-07,6.061480274823508,243.39399999999992,4.331900000000004,0,1
CHEMBL320190,CN(C)C1Cc2ccccc2C(C)(c2ccccc2)C1,5.495,5.4950000000000006e-09,8.260032303240491,265.40000000000003,3.8690000000000033,0,1
CHEMBL485253,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,912.01,9.1201e-07,6.040000399696793,353.4660000000001,1.9351,2,4
CHEMBL342120,C[C@@H]1CN(CCOC(c2ccccc2)c2ccccc2)[C@@H](C)CN1CCOC(c1ccccc1)c1ccccc1,4001.0,4.001e-06,5.397831448621003,534.7440000000004,6.993400000000008,0,4
CHEMBL102119,Fc1ccc(C(OCCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c2ccc(F)cc2)cc1,10000.0,1e-05,5.0,578.6500000000002,6.772800000000007,0,4
CHEMBL342121,c1ccc(CCCN2CCCCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,180.0,1.8000000000000002e-07,6.7447274948966935,442.6470000000001,5.823200000000006,0,3
CHEMBL357008,c1ccc(CCCNC2CCCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,83.0,8.3e-08,7.080921907623926,442.64700000000005,5.869500000000007,1,3
CHEMBL284237,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,10000.0,1e-05,5.0,221.303,3.150500000000002,1,1
CHEMBL358758,C[C@@H]1CN(CCOC(c2ccccc2)c2ccccc2)[C@@H](C)CN1,67.0,6.7e-08,7.173925197299173,324.4680000000001,3.474800000000002,1,3
CHEMBL323287,CCN(CC)C1Cc2ccccc2C(c2ccccc2)C1,2.239,2.239e-09,8.64994590642097,279.4270000000001,4.475100000000004,0,1
CHEMBL142337,C[C@@H]1CN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)[C@@H](C)CN1CCOC(c1ccc(F)cc1)c1ccc(F)cc1,3640.0,3.64e-06,5.438898616350944,606.7040000000003,7.549800000000008,0,4
CHEMBL26,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,10000.0,1e-05,5.0,341.4330000000001,0.5567000000000012,2,5
CHEMBL282567,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,1584.89,1.5848900000000002e-06,5.800000874803203,353.50600000000003,4.657800000000004,0,3
CHEMBL143648,CNCCN(C)CCOC(c1ccccc1)c1ccccc1,231.0,2.3100000000000002e-07,6.636388020107856,298.43,2.9438000000000013,1,3
CHEMBL18786,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,181.97,1.8197e-07,6.740000204918113,340.4920000000001,4.382300000000003,1,3
CHEMBL143750,c1ccc(CCCN2CCNCC2)cc1,109.0,1.0900000000000001e-07,6.962573502059376,204.317,1.5243999999999998,1,2
CHEMBL142953,c1ccc(CCCN2CCCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,26.0,2.6e-08,7.585026652029182,428.6200000000001,5.433100000000006,0,3
CHEMBL55873,COc1ccc(/N=C(\N)NC23CC4CC(CC(C4)C2)C3)c(C)c1,7.0,7.0000000000000015e-09,8.154901959985743,313.4450000000001,3.5082200000000023,2,2
CHEMBL276500,CCCN1CCCC(c2cccc(O)c2)C1,76.0,7.6e-08,7.119186407719209,219.328,2.981600000000002,1,2
CHEMBL293059,N=C(Nc1ccccc1F)NC12CC3CC(CC(C3)C1)C2,8.0,8e-09,8.096910013008056,287.38200000000006,3.7307700000000033,3,1
CHEMBL442356,Cc1cc(F)ccc1/N=C(\N)NC12CC3CC(CC(C3)C1)C2,3.2,3.2e-09,8.494850021680094,301.4090000000001,3.638720000000003,2,1
CHEMBL299499,N=C(Nc1ccc(I)cc1)NC12CC3CC(CC(C3)C1)C2,2.8,2.8e-09,8.55284196865778,395.2880000000003,4.196270000000003,3,1
CHEMBL301623,COc1ccccc1/N=C(\N)NC12CC3CC(CC(C3)C1)C2,17.0,1.7e-08,7.769551078621726,299.41800000000006,3.1998000000000015,2,2
CHEMBL55970,N=C(Nc1ccccc1I)NC12CC3CC(CC(C3)C1)C2,6.2,6.200000000000001e-09,8.207608310501746,395.28800000000024,4.196270000000003,3,1
CHEMBL292668,COc1ccc(NC(=N)NC23CC4CC(CC(C4)C2)C3)cc1,10.0,1e-08,8.0,299.41800000000006,3.6002700000000027,3,2
CHEMBL292450,N=C(Nc1ccc(F)cc1)NC12CC3CC(CC(C3)C1)C2,9.0,9.000000000000001e-09,8.045757490560675,287.3820000000001,3.7307700000000033,3,1
CHEMBL54407,COc1cccc(NC(=N)NC23CC4CC(CC(C4)C2)C3)c1,7.0,7.0000000000000015e-09,8.154901959985743,299.4180000000001,3.6002700000000027,3,2
CHEMBL413257,N=C(Nc1cccc(F)c1)NC12CC3CC(CC(C3)C1)C2,13.0,1.3e-08,7.886056647693163,287.3820000000001,3.7307700000000033,3,1
CHEMBL55769,N=C(Nc1cccc(I)c1)NC12CC3CC(CC(C3)C1)C2,8.0,8e-09,8.096910013008056,395.28800000000024,4.196270000000003,3,1
CHEMBL331006,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1,1473.0,1.473e-06,5.831797253157369,216.259,2.6562,2,1
CHEMBL119698,O=C1c2ccccc2C(=O)N1CCN1C2CCC1c1c([nH]c3ccccc13)C2,8085.0,8.085e-06,5.09231997575758,371.44000000000005,3.5257000000000023,1,3
CHEMBL119047,c1ccc(OCCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,88.0,8.800000000000002e-08,7.055517327849832,346.47400000000005,5.088700000000004,1,2
CHEMBL119889,CC(C)n1c2c(c3ccccc31)C1CCC(C2)N1CCCCc1ccccc1,231.0,2.3100000000000002e-07,6.636388020107856,372.5560000000001,6.306700000000006,0,2
CHEMBL119485,C(=C/c1ccccc1)\CN1C2CCC1c1c([nH]c3ccccc13)C2,133.0,1.33e-07,6.876148359032914,314.432,4.942900000000004,1,1
CHEMBL285203,O=C1CC2(CCCC2)CC(=O)N1CCCCN1C2CCC1c1c([nH]c3ccccc13)C2,54.0,5.4e-08,7.267606240177032,419.5690000000002,4.7191000000000045,1,3
CHEMBL117898,c1coc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)c1,28.0,2.8000000000000006e-08,7.552841968657781,320.4360000000001,4.845400000000004,1,2
CHEMBL333840,c1ccc(CCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,81.0,8.100000000000001e-08,7.091514981121351,316.4480000000001,4.862300000000004,1,1
CHEMBL119811,Fc1ccc(OCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,55.0,5.5e-08,7.259637310505756,350.43700000000007,4.837700000000004,1,2
CHEMBL331500,c1ccc(CCCCN2C3CCC2c2c(n(Cc4ccccc4)c4ccccc24)C3)cc1,267.0,2.67e-07,6.573488738635425,420.60000000000014,6.774100000000007,0,2
CHEMBL115582,c1ccc2c3c([nH]c2c1)CC1CCC3N1CCCCc1nccs1,66.0,6.600000000000002e-08,7.180456064458132,337.49199999999996,4.708900000000003,1,3
CHEMBL119725,O=C1c2ccccc2C(=O)N1CCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,836.0,8.36e-07,6.077793722560983,403.45700000000005,4.054900000000003,1,3
CHEMBL117695,CCN1C2CCC1c1c([nH]c3ccccc13)C2,3560.0,3.56e-06,5.448550002027125,226.323,3.2494000000000014,1,1
CHEMBL332593,c1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,110.0,1.1e-07,6.958607314841775,318.4200000000001,4.308500000000003,1,2
CHEMBL118289,Clc1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1Cl,400.0,4.0000000000000003e-07,6.3979400086720375,387.31000000000006,5.615300000000004,1,2
CHEMBL116710,CN(CCc1ccc(Cl)c(Cl)c1)CCN1C2CCC1c1c([nH]c3ccccc13)C2,509.0,5.09e-07,6.293282217663242,428.4070000000002,5.710800000000005,1,2
CHEMBL325619,Clc1ccc(CCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1Cl,702.0,7.02e-07,6.153662887870195,371.31100000000015,5.7790000000000035,1,1
CHEMBL325845,CC/C=C/N1C2CCC1c1c([nH]c3ccccc13)C2,683.0,6.830000000000001e-07,6.165579296318468,252.361,4.153200000000003,1,1
CHEMBL119048,c1ccc(OCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,132.0,1.3200000000000004e-07,6.87942606879415,332.44700000000006,4.698600000000003,1,2
CHEMBL323910,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1Cc1ccccc1I,3044.0,3.044e-06,5.516555351901465,432.28,5.173400000000003,1,1
CHEMBL117748,CN(CCN1C2CCC1c1c([nH]c3ccccc13)C2)C(=O)Cc1ccc(Cl)c(Cl)c1,1612.0,1.6120000000000002e-06,5.792634962530928,442.3900000000002,5.2374000000000045,1,2
CHEMBL118665,c1ccc(CCN2C3CCC2c2c(n(Cc4ccccc4)c4ccccc24)C3)cc1,482.0,4.82e-07,6.31695296176115,392.5460000000001,5.993900000000006,0,2
CHEMBL118288,c1ccc(CN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,345.0,3.450000000000001e-07,6.462180904926726,288.39400000000006,4.429700000000003,1,1
CHEMBL331611,c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1,1483.0,1.483e-06,5.828858848971618,392.5460000000001,6.451700000000006,1,1
CHEMBL119495,CCCN1C2CCC1c1c([nH]c3ccccc13)C2,1084.0,1.084e-06,5.964970717797632,240.35,3.6395000000000026,1,1
CHEMBL332035,c1ccc(CCCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,107.0,1.07e-07,6.97061622231479,344.50200000000007,5.642500000000005,1,1
CHEMBL116711,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCN1Cc2ccccc2C1,54.0,5.4e-08,7.267606240177032,375.4910000000001,4.774500000000004,1,2
CHEMBL119409,OCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,317.0,3.1700000000000005e-07,6.498940737782249,274.33900000000006,2.7510000000000012,2,2
CHEMBL119804,c1ccc(CCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,234.0,2.34e-07,6.6307841425898575,302.4210000000001,4.4722000000000035,1,1
CHEMBL325168,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCc1cccnc1,44.0,4.4000000000000004e-08,7.356547323513812,335.426,4.396400000000003,1,2
CHEMBL35711,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCCc1ccccc1,38.0,3.8e-08,7.42021640338319,348.46500000000003,5.391500000000004,1,1
CHEMBL116207,c1ccc2c(c1)CN(CCN1C3CCC1c1c([nH]c4ccccc14)C3)C2,141.0,1.41e-07,6.85078088734462,343.4740000000001,4.245300000000003,1,2
CHEMBL285541,c1ccc2c3c([nH]c2c1)CC1CCC3N1,5000.0,5e-06,5.301029995663981,198.26899999999998,2.5170999999999992,2,1
CHEMBL118445,c1ccc(-n2c3c(c4ccccc42)C2CCC(C3)N2)cc1,1895.0,1.895e-06,5.722390785695909,274.36699999999996,3.979700000000002,1,2
CHEMBL117567,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1Cc1ccccc1,86.0,8.6e-08,7.0655015487564325,306.38399999999996,4.568800000000003,1,1
CHEMBL36645,O=C(CCCN1C2CCC1c1c([nH]c3ccccc13)C2)c1ccc(F)cc1,129.0,1.29e-07,6.889410289700751,362.44800000000015,5.031700000000004,1,2
CHEMBL118276,CN1C2CCC1c1c([nH]c3ccccc13)C2,2650.0,2.65e-06,5.576754126063192,212.296,2.859300000000001,1,1
CHEMBL38130,c1ccc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,25.0,2.5e-08,7.602059991327962,330.4750000000001,5.252400000000005,1,1
CHEMBL433022,c1ccc(CCCCN2C3CCC2c2c(n(-c4ccccc4)c4ccccc24)C3)cc1,212.0,2.1200000000000002e-07,6.673664139071248,406.57300000000015,6.715000000000006,0,2
CHEMBL442395,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1ccncc1)CC3,182.0,1.8200000000000002e-07,6.739928612014925,309.38800000000003,3.6929000000000016,1,2
CHEMBL324092,Clc1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,251.0,2.51e-07,6.600326278518962,352.86500000000007,4.961900000000004,1,2
