molecule_chembl_id,canonical_smiles,standard_value,standard_value_M,pIC50
CHEMBL118289,Clc1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1Cl,400.0,4.0000000000000003e-07,6.3979400086720375
CHEMBL116710,CN(CCc1ccc(Cl)c(Cl)c1)CCN1C2CCC1c1c([nH]c3ccccc13)C2,509.0,5.09e-07,6.293282217663242
CHEMBL325619,Clc1ccc(CCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1Cl,702.0,7.02e-07,6.153662887870195
CHEMBL325845,CC/C=C/N1C2CCC1c1c([nH]c3ccccc13)C2,683.0,6.830000000000001e-07,6.165579296318468
CHEMBL119048,c1ccc(OCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,132.0,1.3200000000000002e-07,6.87942606879415
CHEMBL323910,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1Cc1ccccc1I,3044.0,3.044e-06,5.516555351901465
CHEMBL117748,CN(CCN1C2CCC1c1c([nH]c3ccccc13)C2)C(=O)Cc1ccc(Cl)c(Cl)c1,1612.0,1.6120000000000002e-06,5.792634962530928
CHEMBL118665,c1ccc(CCN2C3CCC2c2c(n(Cc4ccccc4)c4ccccc24)C3)cc1,482.0,4.82e-07,6.31695296176115
CHEMBL118288,c1ccc(CN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,345.0,3.4500000000000003e-07,6.462180904926726
CHEMBL331611,c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1,1483.0,1.483e-06,5.828858848971618
CHEMBL119495,CCCN1C2CCC1c1c([nH]c3ccccc13)C2,1084.0,1.0840000000000001e-06,5.964970717797632
CHEMBL332035,c1ccc(CCCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,107.0,1.07e-07,6.97061622231479
CHEMBL116711,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCN1Cc2ccccc2C1,54.0,5.4e-08,7.267606240177032
CHEMBL119409,OCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,317.0,3.1700000000000005e-07,6.498940737782249
CHEMBL119804,c1ccc(CCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,234.0,2.34e-07,6.6307841425898575
CHEMBL325168,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCc1cccnc1,44.0,4.4000000000000004e-08,7.356547323513812
CHEMBL35711,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCCc1ccccc1,38.0,3.8e-08,7.42021640338319
CHEMBL116207,c1ccc2c(c1)CN(CCN1C3CCC1c1c([nH]c4ccccc14)C3)C2,141.0,1.41e-07,6.85078088734462
CHEMBL285541,c1ccc2c3c([nH]c2c1)CC1CCC3N1,5000.0,5e-06,5.301029995663981
CHEMBL118445,c1ccc(-n2c3c(c4ccccc42)C2CCC(C3)N2)cc1,1895.0,1.895e-06,5.722390785695909
CHEMBL117567,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1Cc1ccccc1,86.0,8.6e-08,7.0655015487564325
CHEMBL36645,O=C(CCCN1C2CCC1c1c([nH]c3ccccc13)C2)c1ccc(F)cc1,129.0,1.29e-07,6.889410289700751
CHEMBL118276,CN1C2CCC1c1c([nH]c3ccccc13)C2,2650.0,2.65e-06,5.576754126063192
CHEMBL38130,c1ccc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,25.0,2.5000000000000002e-08,7.6020599913279625
CHEMBL433022,c1ccc(CCCCN2C3CCC2c2c(n(-c4ccccc4)c4ccccc24)C3)cc1,212.0,2.1200000000000002e-07,6.673664139071248
CHEMBL442395,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1ccncc1)CC3,182.0,1.8200000000000002e-07,6.739928612014925
CHEMBL324092,Clc1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,251.0,2.51e-07,6.600326278518962
CHEMBL38152,Fc1ccc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,37.0,3.7e-08,7.431798275933005
CHEMBL346389,O=C1COc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,285.0,2.85e-07,6.54515513999149
CHEMBL119075,Cn1c2c(c3ccccc31)C1CCC(C2)N1CCCCc1ccccc1,116.0,1.16e-07,6.935542010773082
CHEMBL119867,c1csc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)c1,21.0,2.1000000000000003e-08,7.6777807052660805
CHEMBL371741,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCN1CCCCC1,16.0,1.6e-08,7.795880017344075
CHEMBL195676,CN1CCN(CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,100.0,1.0000000000000001e-07,7.0
CHEMBL366163,CN(C)CCCN1CCN(CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,1000.0,1.0000000000000002e-06,6.0
CHEMBL196385,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCN1CCN(CCO)CC1,100.0,1.0000000000000001e-07,7.0
CHEMBL193655,CC(C)NC(=O)CN1CCN(CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,100.0,1.0000000000000001e-07,7.0
CHEMBL381653,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCCCC1,21.5,2.15e-08,7.667561540084395
CHEMBL193335,CN1CCN(CCCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,100.0,1.0000000000000001e-07,7.0
CHEMBL195677,CN(C)CCCN1CCN(CCCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,100.0,1.0000000000000001e-07,7.0
CHEMBL193485,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCN(CCO)CC1,100.0,1.0000000000000001e-07,7.0
CHEMBL194967,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCN(Cc2ccccc2)CC1,32.0,3.2e-08,7.494850021680094
CHEMBL370739,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCN(Cc2ccc3c(c2)OCO3)CC1,23.8,2.38e-08,7.623423042943488
CHEMBL196100,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCNC1CCN(Cc2ccccc2)CC1,82.3,8.23e-08,7.08460016478773
CHEMBL196988,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCNCc1ccccc1,9.6,9.6e-09,8.017728766960431
CHEMBL371156,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCNCCCCc1ccccc1,10.5,1.0500000000000001e-08,7.978810700930062
CHEMBL196587,CN(CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,4.5,4.500000000000001e-09,8.346787486224656
CHEMBL196257,CN(CCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,12.6,1.26e-08,7.8996294548824375
CHEMBL193662,CN(CCCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,13.6,1.3600000000000001e-08,7.866461091629782
CHEMBL194687,CN(CCCCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,3.2,3.2000000000000005e-09,8.494850021680094
CHEMBL194738,CN(CCCCCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,2.9,2.9e-09,8.537602002101044
CHEMBL365754,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,3.9,3.9e-09,8.4089353929735
CHEMBL365786,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,2.1,2.1e-09,8.67778070526608
CHEMBL366167,CN(CCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,4.2,4.2e-09,8.3767507096021
CHEMBL194797,CN(CCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,9.9,9.900000000000001e-09,8.00436480540245
CHEMBL194796,CN(CCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,5.0,5e-09,8.301029995663981
CHEMBL195994,CN(CCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,11.7,1.17e-08,7.931814138253839
CHEMBL194640,CN(CCCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,9.4,9.400000000000001e-09,8.0268721464003
CHEMBL194694,CN(CCCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,29.5,2.9500000000000003e-08,7.530177984021837
CHEMBL195781,O=Cn1ccnc1N(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,100.0,1.0000000000000001e-07,7.0
CHEMBL193699,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1C1CCN(Cc2ccccc2)CC1,2.4,2.4e-09,8.619788758288394
CHEMBL195573,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)c1ccccc1,100.0,1.0000000000000001e-07,7.0
CHEMBL193805,O=C1[C@@H]2Cc3ccccc3CN2C(=S)N1CCN1CCCCC1,0.9,9.000000000000001e-10,9.045757490560675
CHEMBL439859,O=C1N(CCN2CCCCC2)C[C@@H]2Cc3ccccc3CN12,54.0,5.4e-08,7.267606240177032
CHEMBL383147,c1ccc2c(c1)C[C@H]1CN(CCN3CCCCC3)CN1C2,77.0,7.7e-08,7.113509274827518
CHEMBL373271,O=C1[C@@H]2Cc3ccc(O)cc3CN2C(=O)N1CCN1CCCCC1,1000.0,1.0000000000000002e-06,6.0
CHEMBL195302,O=C1[C@@H]2Cc3ccccc3N2C(=O)N1CCCN1CCCCC1,66.0,6.600000000000001e-08,7.180456064458132
CHEMBL195303,O=C1[C@@H]2CCCCN2C(=O)N1CCN1CCCCC1,1000.0,1.0000000000000002e-06,6.0
CHEMBL195304,O=C1[C@H]2Cc3ccccc3CN2C(=O)N1CCN1CCCCC1,6.6,6.6e-09,8.18045606445813
CHEMBL556798,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc3c(c1)OCCO3)CC2.Cl,183.0,1.83e-07,6.73754891026957
CHEMBL250699,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,10000.0,1e-05,5.0
CHEMBL493677,CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,20.0,2e-08,7.698970004336019
CHEMBL1089752,CN(CCCN1C(=O)[C@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,1000.0,1.0000000000000002e-06,6.0
CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],1289.0,1.289e-06,5.889747082646597
CHEMBL253376,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,61.0,6.1e-08,7.214670164989233
CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,3953.3,3.953300000000001e-06,5.403040227549031
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,139.0,1.3900000000000001e-07,6.856985199745905
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2246.0,2.246e-06,5.648590248074561
CHEMBL188921,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,2170.5,2.1705000000000002e-06,5.663440209825281
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,97.0,9.700000000000001e-08,7.013228265733755
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,1031.0,1.0310000000000002e-06,5.986741334716483
CHEMBL1902981,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,4.055,4.055e-09,8.392009141452824
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,21109.0,2.1109e-05,4.675532340106304
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,25.0,2.5000000000000002e-08,7.6020599913279625
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,20.0,2e-08,7.698970004336019
CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,1658.0,1.658e-06,5.780415473785745
CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,631.0,6.310000000000001e-07,6.199970640755866
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,34.0,3.4e-08,7.468521082957745
CHEMBL248702,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,516.0,5.16e-07,6.287350298372789
CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,256.0,2.56e-07,6.59176003468815
CHEMBL1729,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,994.0,9.940000000000001e-07,6.002613615602686
CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,4.89,4.89e-09,8.31069114087638
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,398.0,3.9800000000000004e-07,6.400116927926312
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,2518.0,2.5180000000000003e-06,5.598944274228156
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,29.0,2.9e-08,7.5376020021010435
CHEMBL1200406,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,1158.0,1.158e-06,5.936291440608582
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,451.0,4.51e-07,6.345823458122039
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,40.0,4e-08,7.3979400086720375
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1362.0,1.362e-06,5.865822892423234
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3055.0,3.0550000000000004e-06,5.514988785421427
CHEMBL1198,CCCCOc1ccc(OCCCN2CCOCC2)cc1,121.0,1.21e-07,6.91721462968355
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,5366.0,5.366e-06,5.27034933166408
CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,271.0,2.7100000000000003e-07,6.567030709125595
CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,287.0,2.87e-07,6.542118103266008
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,2610.0,2.61e-06,5.583359492661719
CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,2599.2,2.5992e-06,5.585160301663073
CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1558.0,1.5580000000000002e-06,5.807432546663454
CHEMBL1196,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,238.0,2.3800000000000001e-07,6.623423042943488
CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,114.0,1.14e-07,6.943095148663527
CHEMBL1400945,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,21300.0,2.1300000000000003e-05,4.671620396561262
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,2870.0,2.87e-06,5.542118103266008
CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,2293.5,2.2935e-06,5.639501255531998
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,24.2,2.42e-08,7.616184634019569
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,54.0,5.4e-08,7.267606240177032
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,773.0,7.73e-07,6.111820506081675
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,26280.0,2.6280000000000002e-05,4.580374639112256
CHEMBL60889,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,305.6,3.0560000000000004e-07,6.514846650096348
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1815.0,1.8150000000000002e-06,5.741123370627869
CHEMBL395110,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,180.0,1.8000000000000002e-07,6.7447274948966935
CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,628.0,6.280000000000001e-07,6.2020403562628035
CHEMBL1490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,108.0,1.08e-07,6.966576244513051
CHEMBL2107687,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],475.0,4.75e-07,6.323306390375134
CHEMBL621,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,2203.0,2.2030000000000003e-06,5.656985502849232
CHEMBL698,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,1673.0,1.6730000000000001e-06,5.776504059037605
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,363.0,3.63e-07,6.440093374963888
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,21.0,2.1000000000000003e-08,7.6777807052660805
CHEMBL822,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,560.2,5.602000000000001e-07,6.2516568955124505
CHEMBL275742,CC(C)NC[C@@H](O)COc1cccc2ccccc12,3974.0,3.974e-06,5.400772137226204
CHEMBL452861,CC(C)NC[C@H](O)COc1cccc2ccccc12,6665.0,6.6650000000000006e-06,5.176199846250122
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,69.7,6.970000000000001e-08,7.15676722190199
CHEMBL404849,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,117.2,1.172e-07,6.931072388317928
CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,426.0,4.2600000000000003e-07,6.370590400897281
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,508.0,5.08e-07,6.29413628771608
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,681.0,6.81e-07,6.166852888087215
CHEMBL1076211,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,13.0,1.3e-08,7.886056647693163
CHEMBL2023828,c1ccc(C(c2ccc(N3CCOCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,100.0,1.0000000000000001e-07,7.0
CHEMBL2023823,CN1CCN(c2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,3.2,3.2000000000000005e-09,8.494850021680094
CHEMBL2023824,CCN1CCN(c2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,2.9,2.9e-09,8.537602002101044
CHEMBL2023825,c1ccc(C(c2ccc(N3CCN(C4CCCCC4)CC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,0.27,2.7000000000000005e-10,9.568636235841012
CHEMBL2023826,c1ccc(CN2CCN(c3ccc(C(c4ccccc4)C45CC6CC(CC(C6)C4)C5)cc3)CC2)cc1,63.3,6.33e-08,7.198596289982645
CHEMBL2023827,c1ccc(C(c2ccc(N3CCNCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,12.4,1.2400000000000002e-08,7.906578314837765
CHEMBL2204679,c1ccc(C(c2ccc(CCCN3CCCCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,12.3,1.2300000000000001e-08,7.910094888560602
CHEMBL2204678,c1ccc(C(c2ccc(CCCN3CCNCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,42.0,4.2000000000000006e-08,7.376750709602099
CHEMBL2204677,c1ccc(CN2CCN(CCCc3ccc(C(c4ccccc4)C45CC6CC(CC(C6)C4)C5)cc3)CC2)cc1,36.1,3.6100000000000006e-08,7.442492798094342
CHEMBL2204675,CN1CCN(CCCc2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,48.1,4.810000000000001e-08,7.317854923626168
CHEMBL2204672,CN1CCN(CCc2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,2.9,2.9e-09,8.537602002101044
CHEMBL2204668,CN1CCN(Cc2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,5.2,5.2e-09,8.2839966563652
CHEMBL2391351,CCCCCN(C)C(=O)CN1CCNC2(CCCCC2)C1,210.0,2.1e-07,6.6777807052660805
CHEMBL2391354,O=C(CN1CCN2CCCCC2C1)NC1CCCCC1,270.0,2.7e-07,6.568636235841013
CHEMBL2391353,O=C(CN1CCN2CCC[C@H]2C1)NC1CCCCC1,2250.0,2.25e-06,5.647817481888637
CHEMBL2391352,O=C(CN1CCN2CCC[C@@H]2C1)NC1CCCCC1,390.0,3.9e-07,6.4089353929735005
CHEMBL2391539,CC(C(=O)NCCC1CCCCCCC1)N1CCN(C(=O)C2CCCCC2)CC1,11600.0,1.16e-05,4.935542010773082
CHEMBL2391382,CC(C)(C(=O)NC1CCCCC1)N1CCN(C2CCCC2)CC1,500.0,5.000000000000001e-07,6.301029995663981
CHEMBL2391381,CC(=O)N1CCCN(CCC(=O)NC2CCCCCC2)CC1,18000.0,1.8e-05,4.7447274948966935
CHEMBL2391380,CCCCCN(C)C(=O)CN1CCCNCC1,15200.0,1.52e-05,4.818156412055227
CHEMBL2391379,CN1CCCN(CC(=O)NCCCC2CCCC2)CC1,930.0,9.300000000000001e-07,6.031517051446065
CHEMBL2391378,CC(C)N1CCCN(CC(=O)N[C@H](C)C(C)(C)C)CC1,11800.0,1.18e-05,4.928117992693875
CHEMBL2391377,CCC(=O)N1CCN(C(C)C(=O)NC2CCCC2)CC1,100000.0,0.0001,4.0
CHEMBL2391376,C[C@@H]1[C@@H](NC(=O)CN2CCN(C3CCCCC3)CC2)C[C@H]2C[C@@H]1C2(C)C,180.0,1.8000000000000002e-07,6.7447274948966935
CHEMBL2391375,CC(C)(C)CCNC(=O)CN1CCN(C(=O)C2CCCCC2)CC1,21100.0,2.11e-05,4.675717544702307
CHEMBL2391374,CC(C)NC(=O)C(C)(C)N1CCN(C2CCCCC2)CC1,8410.0,8.41e-06,5.075204004202088
CHEMBL2391373,C[C@@H]1[C@@H](NC(=O)CN2CCNCC2)C[C@H]2C[C@@H]1C2(C)C,15800.0,1.58e-05,4.801342913045577
CHEMBL2391372,O=C(CN1CCNCC1)N[C@H]1C[C@@H]2CC[C@H]1C2,86800.0,8.680000000000001e-05,4.061480274823508
CHEMBL2391371,CC(C)(C)CCNC(=O)CN1CCNCC1,18800.0,1.88e-05,4.72584215073632
CHEMBL2391369,CC(C(=O)NCCC1CCCCCCC1)N1CCNCC1,7240.0,7.24e-06,5.140261433802853
CHEMBL2391368,O=C(CN1CCN(C2CCCC2)CC1)NC1CCCCC1,430.0,4.3e-07,6.366531544420414
CHEMBL2391540,CN(C(=O)CN1CCNCC1)C1CCCC1,100000.0,0.0001,4.0
CHEMBL2391367,CCC(=O)N1CCN(CC(=O)NC2CCCCC2)CC1,100000.0,0.0001,4.0
CHEMBL2391366,CCC(=O)N1CCN(CC(=O)NC(CC)CC)CC1,100000.0,0.0001,4.0
CHEMBL2391365,CCCCC(C(=O)NC1CCCCC1)N1CCNCC1,11500.0,1.15e-05,4.939302159646388
CHEMBL2391364,CCCCN(CCC)C(=O)CN1CCNCC1,16300.0,1.63e-05,4.787812395596042
CHEMBL2391363,O=C(CCN1CCN(C(=O)C2CC2)CC1)NC1CCCCC1,8830.0,8.83e-06,5.054039296422431
CHEMBL2391362,CCCCN(CCC)C(=O)CN1C[C@H](C)NC[C@H]1C,7600.0,7.6e-06,5.119186407719209
CHEMBL2391361,CCC(CC)NC(=O)CN1CCCN(C)CC1,15200.0,1.52e-05,4.818156412055227
CHEMBL2391360,CCC(=O)N1CCN(CC(=O)NCC(C)CC)CC1,100000.0,0.0001,4.0
CHEMBL2391359,CCN1CCN(CC(=O)N(C)C2CCCC2)CC1C,1200.0,1.2000000000000002e-06,5.920818753952375
CHEMBL2391358,CCC(C(=O)NC1CCCCC1)N1CCN(C2CCCC2)CC1,590.0,5.900000000000001e-07,6.229147988357855
CHEMBL2391357,CN1CCCN(CC(=O)NC2CCCCC2)CC1,3250.0,3.2500000000000002e-06,5.488116639021126
CHEMBL2391356,CC(C)NC(=O)CN1CCNCC1,100000.0,0.0001,4.0
CHEMBL1983100,O=C(CN1CCNCC1)NC1CCCCC1,27200.0,2.72e-05,4.565431095965801
CHEMBL2391147,C[C@H]1[C@@H](c2ccccc2)CC(=O)N1CC(N)=O,43.0,4.3e-08,7.366531544420414
CHEMBL3220543,CSc1nc(N2C[C@@H]3[C@H](C2)[C@H]3C(=O)O)ccc1C(=O)NC12CC3CC(CC(C3)C1)C2,30000.0,3e-05,4.522878745280337
CHEMBL294144,COc1cccc2c1CCC(=O)N2CCCN1CCN(c2cccc(Cl)c2)CC1,47.0,4.7000000000000004e-08,7.327902142064283
CHEMBL3414957,O=C(CN1CCCCC1)N1CCN(C2(c3ccccc3)C3CC4CC(C3)CC2C4)CC1,135.0,1.35e-07,6.8696662315049934
CHEMBL177952,COc1ccc2c(c1)CCCC2CCCCN1CCC(C)CC1,11.3,1.1300000000000002e-08,7.94692155651658
CHEMBL176941,COc1ccc2c(CCCCN3CCC(C)CC3)cccc2c1,15.5,1.55e-08,7.809668301829708
CHEMBL60542,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,8.24,8.240000000000001e-09,8.084072788302883
CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,354.0,3.54e-07,6.450996737974212
CHEMBL4761695,[2H]C([2H])([2H])Oc1cc(F)cc2c(N3CCN(c4ccccc4F)CC3)c(C#N)cnc12,3500.0,3.5000000000000004e-06,5.455931955649724
CHEMBL4297224,CN(C)CC1CCOC1(c1ccccc1)c1ccccc1,860.0,8.6e-07,6.0655015487564325
CHEMBL4519018,CN1C2CCCC1CC(Nc1ccccc1Br)C2,84.0,8.400000000000001e-08,7.075720713938118
CHEMBL5440801,Cc1ccc(CCCN2CC3(CC(=O)N(c4ccccc4)C3)C2)cc1,19.1,1.9100000000000002e-08,7.718966632752273
